2014-06-1320-daily-job-search-meetings,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1320-daily-job-search-meetings-720p-spa.mp4,10.9 MB
2014-06-1520-action-and-commitment,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1520-action-and-commitment-360p-spa.mp4,17.5 MB
2014-06-1520-action-and-commitment,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1520-action-and-commitment-720p-spa.mp4,44.8 MB
2014-06-1330-daily-job-search-putting-it-all-together,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1330-daily-job-search-putting-it-all-together-360p-spa.mp4,18.0 MB
2014-06-1330-daily-job-search-putting-it-all-together,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1330-daily-job-search-putting-it-all-together-720p-spa.mp4,38.7 MB
2014-06-1310-daily-job-search-contacts,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1310-daily-job-search-contacts-360p-spa.mp4,4.69 MB
2014-06-1310-daily-job-search-contacts,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1310-daily-job-search-contacts-720p-spa.mp4,11.2 MB
2014-06-1300-daily-job-search-resources,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1300-daily-job-search-resources-360p-spa.mp4,8.89 MB
2014-06-1300-daily-job-search-resources,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1300-daily-job-search-resources-720p-spa.mp4,19.5 MB
2014-06-1890-me-in-30-seconds,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1890-me-in-30-seconds-360p-spa.mp4,17.8 MB
2014-06-1890-me-in-30-seconds,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1890-me-in-30-seconds-720p-spa.mp4,46.8 MB
2014-06-1990-rafael-job-in-six-days,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1990-rafael-job-in-six-days-360p-spa.mp4,13.3 MB
2014-06-1990-rafael-job-in-six-days,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1990-rafael-job-in-six-days-720p-spa.mp4,32.6 MB
2014-06-1230-the-interview,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1230-the-interview-360p-spa.mp4,16.6 MB
